2025-01-23,23:48:42,27,5,27,3,28,7,29,
2025-01-23,23:48:43,27,4,27,3,28,7,28,9
2025-01-23,23:48:44,27,5,27,3,28,7,28,9
2025-01-23,23:48:45,27,5,27,3,28,7,29,
2025-01-23,23:48:46,27,5,27,3,28,7,28,9
2025-01-23,23:48:47,27,5,27,3,28,6,29,
2025-01-23,23:48:48,27,5,27,2,28,5,28,9
2025-01-23,23:48:49,27,5,27,3,28,7,28,9
2025-01-23,23:48:50,27,5,27,2,28,7,28,9
2025-01-23,23:48:51,27,5,27,2,28,7,28,9
2025-01-23,23:48:52,27,5,27,5,28,7,29,
2025-01-23,23:48:53,27,6,27,3,28,7,28,8
2025-01-23,23:48:54,27,5,27,4,28,7,28,9
2025-01-23,23:48:55,27,5,27,1,28,7,28,9
2025-01-23,23:48:56,27,5,27,3,28,7,29,
2025-01-23,23:48:57,27,5,27,2,28,7,29,1
2025-01-23,23:48:58,27,5,27,2,28,7,28,9
2025-01-23,23:48:59,27,5,27,3,28,7,29,
2025-01-23,23:49:00,27,4,27,2,28,7,28,9
2025-01-23,23:49:01,27,5,27,3,28,6,28,9
2025-01-23,23:49:02,27,5,27,2,28,7,28,9
2025-01-23,23:49:03,27,5,27,2,28,7,28,9
2025-01-23,23:49:04,27,6,27,3,28,7,28,9
2025-01-23,23:49:05,27,4,27,4,28,7,28,9
2025-01-23,23:49:06,27,5,27,2,28,7,29,
2025-01-23,23:49:07,27,5,27,3,28,8,29,
2025-01-23,23:49:08,27,6,27,4,28,7,28,7
2025-01-23,23:49:09,27,5,27,3,28,8,28,8
2025-01-23,23:49:10,27,5,27,3,28,7,28,9
2025-01-23,23:49:11,27,5,27,3,28,8,29,1
2025-01-23,23:49:12,27,5,27,3,28,7,28,9
2025-01-23,23:49:13,27,5,27,1,28,6,29,
2025-01-23,23:49:14,27,5,27,3,28,6,28,9
2025-01-23,23:49:15,27,5,27,3,28,6,28,9
2025-01-23,23:49:16,27,5,27,2,28,6,28,9
2025-01-23,23:49:17,27,5,27,3,28,7,29,
2025-01-23,23:49:18,27,5,27,2,28,7,28,8
2025-01-23,23:49:19,27,5,27,3,28,8,29,
2025-01-23,23:49:20,27,5,27,2,28,7,29,
2025-01-23,23:49:21,27,6,27,2,28,7,28,8
2025-01-23,23:49:22,27,5,27,3,28,7,28,9
2025-01-23,23:49:23,27,7,27,3,28,7,28,9
2025-01-23,23:49:24,27,5,27,3,28,6,28,9
2025-01-23,23:49:25,27,5,27,1,28,7,28,8
2025-01-23,23:49:26,27,5,27,4,28,7,28,9
2025-01-23,23:49:27,27,5,27,3,28,6,28,9
2025-01-23,23:49:28,27,5,27,2,28,7,28,8
2025-01-23,23:49:29,27,4,27,3,28,7,29,
2025-01-23,23:49:30,27,5,27,3,28,7,28,9
2025-01-23,23:49:31,27,5,27,3,28,6,28,9
2025-01-23,23:49:32,27,5,27,2,28,7,28,9
2025-01-23,23:49:33,27,5,27,4,28,8,28,9
2025-01-23,23:49:34,27,5,27,3,28,7,28,9
2025-01-23,23:49:35,27,6,27,2,28,8,29,
2025-01-23,23:49:36,27,6,27,2,28,7,28,9
2025-01-23,23:49:37,27,5,27,2,28,7,29,
2025-01-23,23:49:38,27,5,27,3,28,6,28,9
2025-01-23,23:49:39,27,5,27,3,28,7,28,9
2025-01-23,23:49:40,27,4,27,3,28,7,28,9
2025-01-23,23:49:41,27,5,27,2,28,7,28,8
2025-01-23,23:49:42,27,5,27,2,28,5,28,9
2025-01-23,23:49:43,27,5,27,2,28,7,28,9
2025-01-23,23:49:44,27,5,27,3,28,6,28,9
2025-01-23,23:49:45,27,5,27,3,28,5,28,8
2025-01-23,23:49:46,27,5,27,3,28,7,29,
2025-01-23,23:49:47,27,6,27,3,28,7,28,9
2025-01-23,23:49:48,27,5,27,4,28,7,28,9
2025-01-23,23:49:49,27,5,27,5,28,8,28,9
2025-01-23,23:49:50,27,5,27,2,28,7,29,
2025-01-23,23:49:51,27,6,27,5,28,8,29,
2025-01-23,23:49:52,27,6,27,2,28,7,29,
2025-01-23,23:49:53,27,5,27,4,28,7,29,
2025-01-23,23:49:54,27,5,27,3,28,6,28,9
2025-01-23,23:49:55,27,5,27,3,28,7,29,
2025-01-23,23:49:56,27,5,27,3,28,6,28,9
2025-01-23,23:49:57,27,5,27,3,28,7,29,1
2025-01-23,23:49:58,27,5,27,4,28,7,28,9
2025-01-23,23:49:59,27,5,27,3,28,8,29,1
2025-01-23,23:50:00,27,5,27,3,28,7,29,
2025-01-23,23:50:01,27,5,27,2,28,7,28,9
2025-01-23,23:50:02,27,5,27,2,28,7,28,9
2025-01-23,23:50:03,27,4,27,2,28,7,29,1
2025-01-23,23:50:04,27,5,27,3,28,7,28,9
2025-01-23,23:50:05,27,5,27,4,28,7,28,9
2025-01-23,23:50:06,27,6,27,2,28,6,29,
2025-01-23,23:50:07,27,5,27,4,28,5,29,
2025-01-23,23:50:08,27,5,27,2,28,7,28,9
2025-01-23,23:50:09,27,6,27,3,28,8,28,9
2025-01-23,23:50:10,27,5,27,3,28,7,28,9
2025-01-23,23:50:11,27,5,27,3,28,7,28,9
2025-01-23,23:50:12,27,5,27,1,28,8,28,9
2025-01-23,23:50:13,27,5,27,2,28,7,28,9
2025-01-23,23:50:14,27,4,27,3,28,7,28,9
2025-01-23,23:50:15,27,5,27,2,28,6,28,9
2025-01-23,23:50:16,27,5,27,2,28,7,28,9
2025-01-23,23:50:17,27,5,27,2,28,7,28,9
2025-01-23,23:50:18,27,5,27,4,28,7,29,
2025-01-23,23:50:19,27,5,27,3,28,6,28,9
2025-01-23,23:50:20,27,5,27,2,28,7,29,
2025-01-23,23:50:21,27,5,27,3,28,7,29,
2025-01-23,23:50:22,27,5,27,2,28,7,28,9
2025-01-23,23:50:23,27,5,27,2,28,6,28,9
2025-01-23,23:50:24,27,5,27,3,28,7,29,
2025-01-23,23:50:25,27,6,27,3,28,8,29,
2025-01-23,23:50:26,27,4,27,3,28,7,28,9
2025-01-23,23:50:27,27,6,27,3,28,6,28,9
2025-01-23,23:50:28,27,5,27,2,28,7,28,9
2025-01-23,23:50:29,27,5,27,3,28,5,28,9
2025-01-23,23:50:30,27,5,27,4,28,7,28,9
2025-01-23,23:50:31,27,5,27,2,28,7,28,8
2025-01-23,23:50:32,27,5,27,4,28,8,28,9
2025-01-23,23:50:33,27,5,27,3,28,7,29,
2025-01-23,23:50:34,27,5,27,2,28,7,29,
2025-01-23,23:50:35,27,5,27,2,28,8,28,9
2025-01-23,23:50:36,27,4,27,3,28,7,28,9
2025-01-23,23:50:37,27,5,27,2,28,7,28,8
2025-01-23,23:50:38,27,5,27,2,28,6,29,
2025-01-23,23:50:39,27,4,27,3,28,7,29,
2025-01-23,23:50:40,27,5,27,3,28,8,28,9
2025-01-23,23:50:41,27,5,27,3,28,7,28,9
2025-01-23,23:50:42,27,5,27,3,28,7,28,8
2025-01-23,23:50:43,27,5,27,2,28,7,28,9
2025-01-23,23:50:44,27,5,27,3,28,6,29,
2025-01-23,23:50:45,27,6,27,3,28,6,28,7
2025-01-23,23:50:46,27,4,27,4,28,4,29,
2025-01-23,23:50:47,27,5,27,4,28,6,28,8
2025-01-23,23:50:48,27,6,27,3,28,6,28,8
2025-01-23,23:50:49,27,5,27,2,28,7,28,9
2025-01-23,23:50:50,27,5,27,2,28,5,29,
2025-01-23,23:50:51,27,5,27,3,28,7,29,
2025-01-23,23:50:52,27,5,27,4,28,7,28,8
2025-01-23,23:50:53,27,5,27,4,28,8,29,
2025-01-23,23:50:54,27,5,27,3,28,7,29,
2025-01-23,23:50:55,27,6,27,3,28,5,28,9
2025-01-23,23:50:56,27,5,27,3,28,7,29,
2025-01-23,23:50:57,27,6,27,2,28,7,28,8
2025-01-23,23:50:58,27,3,27,3,28,7,29,
2025-01-23,23:50:59,27,5,27,2,28,7,29,
2025-01-23,23:51:00,27,6,27,4,28,6,28,8
2025-01-23,23:51:01,27,5,27,2,28,6,29,
2025-01-23,23:51:02,27,5,27,2,28,6,28,8
2025-01-23,23:51:03,27,5,27,2,28,6,29,
2025-01-23,23:51:04,27,4,27,2,28,7,28,9
2025-01-23,23:51:05,27,5,27,3,28,7,28,8
2025-01-23,23:51:06,27,4,27,2,28,7,29,
2025-01-23,23:51:07,27,4,27,5,28,6,29,
2025-01-23,23:51:08,27,5,27,3,28,6,28,9
2025-01-23,23:51:09,27,5,27,3,28,7,29,
2025-01-23,23:51:10,27,5,27,3,28,7,29,
2025-01-23,23:51:11,27,5,27,3,28,7,29,
2025-01-23,23:51:12,27,5,27,2,28,7,29,
2025-01-23,23:51:13,27,5,27,3,28,6,28,9
2025-01-23,23:51:14,27,5,27,2,28,7,29,
2025-01-23,23:51:15,27,5,27,3,28,8,29,
2025-01-23,23:51:16,27,5,27,3,28,7,29,
2025-01-23,23:51:17,27,5,27,3,28,7,28,8
2025-01-23,23:51:18,27,5,27,4,28,6,29,
2025-01-23,23:51:19,27,5,27,3,28,7,29,
2025-01-23,23:51:20,27,5,27,3,28,7,28,9
2025-01-23,23:51:21,27,5,27,2,28,7,29,
2025-01-23,23:51:22,27,4,27,4,28,7,28,9
2025-01-23,23:51:23,27,5,27,3,28,5,29,
2025-01-23,23:51:24,27,5,27,2,28,8,29,
2025-01-23,23:51:25,27,6,27,3,28,7,28,9
2025-01-23,23:51:26,27,5,27,3,28,7,28,8
2025-01-23,23:51:27,27,5,27,4,28,7,28,9
2025-01-23,23:51:28,27,4,27,4,28,7,28,9
2025-01-23,23:51:29,27,4,27,3,28,7,28,9
2025-01-23,23:51:30,27,5,27,1,28,7,28,9
2025-01-23,23:51:31,27,5,27,4,28,7,29,
2025-01-23,23:51:32,27,6,27,2,28,7,28,9
2025-01-23,23:51:33,27,3,27,2,28,6,28,9
2025-01-23,23:51:34,27,4,27,3,28,7,28,9
2025-01-23,23:51:35,27,5,27,4,28,7,28,8
2025-01-23,23:51:36,27,5,27,3,28,7,29,
2025-01-23,23:51:37,27,5,27,3,28,5,28,9
2025-01-23,23:51:38,27,6,27,3,28,7,28,9
2025-01-23,23:51:39,27,5,27,2,28,7,29,
2025-01-23,23:51:40,27,3,27,5,28,7,28,9
2025-01-23,23:51:41,27,6,27,2,28,3,28,8
2025-01-23,23:51:42,27,5,27,2,28,7,28,9
2025-01-23,23:51:43,27,5,27,3,28,7,29,
2025-01-23,23:51:44,27,5,27,3,28,8,28,9
2025-01-23,23:51:45,27,5,27,3,28,7,29,
2025-01-23,23:51:46,27,4,27,4,28,8,28,9
2025-01-23,23:51:47,27,5,27,4,28,6,28,9
2025-01-23,23:51:48,27,6,27,2,28,7,28,9
2025-01-23,23:51:49,27,5,27,3,28,7,28,9
2025-01-23,23:51:50,27,5,27,3,28,7,28,9
2025-01-23,23:51:51,27,4,27,4,28,7,28,9
2025-01-23,23:51:52,27,6,27,3,28,7,29,
2025-01-23,23:51:53,27,4,27,4,28,7,28,8
2025-01-23,23:51:54,27,5,27,2,28,7,28,9
2025-01-23,23:51:55,27,4,27,5,28,7,28,9
2025-01-23,23:51:56,27,5,27,2,28,7,28,8
2025-01-23,23:51:57,27,4,27,2,28,7,29,
2025-01-23,23:51:58,27,4,27,3,28,6,28,9
2025-01-23,23:51:59,27,5,27,4,28,7,29,
2025-01-23,23:52:00,27,6,27,3,28,6,28,9
2025-01-23,23:52:01,27,6,27,3,28,7,29,
2025-01-23,23:52:02,27,4,27,3,28,7,29,
2025-01-23,23:52:03,27,5,27,1,28,7,29,
2025-01-23,23:52:04,27,5,27,4,28,6,28,9
2025-01-23,23:52:05,27,5,27,2,28,7,29,
2025-01-23,23:52:06,27,5,27,2,28,7,28,9
2025-01-23,23:52:07,27,5,27,3,28,7,28,9
2025-01-23,23:52:08,27,5,27,3,28,7,29,1
2025-01-23,23:52:09,27,5,27,3,28,7,28,9
2025-01-23,23:52:10,27,5,27,3,28,7,29,
2025-01-23,23:52:11,27,5,27,3,28,7,29,
2025-01-23,23:52:12,27,4,27,3,28,7,29,
2025-01-23,23:52:13,27,5,27,2,28,7,28,9
2025-01-23,23:52:14,27,6,27,3,28,7,29,
2025-01-23,23:52:15,27,5,27,2,28,7,29,
2025-01-23,23:52:16,27,5,27,3,28,7,29,
2025-01-23,23:52:17,27,4,27,1,28,7,28,9
2025-01-23,23:52:18,27,6,27,4,28,7,29,
2025-01-23,23:52:19,27,5,27,2,28,7,28,9
2025-01-23,23:52:20,27,6,27,2,28,7,28,9
2025-01-23,23:52:21,27,5,27,2,28,7,28,8
2025-01-23,23:52:22,27,5,27,3,28,7,28,9
2025-01-23,23:52:23,27,5,27,3,28,7,28,9
2025-01-23,23:52:24,27,5,27,2,28,7,28,9
2025-01-23,23:52:25,27,5,27,3,28,7,28,8
2025-01-23,23:52:26,27,5,27,2,28,8,28,9
2025-01-23,23:52:27,27,6,27,3,28,6,29,
2025-01-23,23:52:28,27,5,27,1,28,7,29,2
2025-01-23,23:52:29,27,5,27,3,28,6,28,9
2025-01-23,23:52:30,27,5,27,4,28,7,28,9
2025-01-23,23:52:31,27,5,27,2,28,7,29,
2025-01-23,23:52:32,27,5,27,2,28,6,28,8
2025-01-23,23:52:33,27,4,27,4,28,7,28,9
2025-01-23,23:52:34,27,5,27,2,28,7,28,9
2025-01-23,23:52:35,27,4,27,2,28,7,29,
2025-01-23,23:52:36,27,5,27,3,28,7,29,
2025-01-23,23:52:37,27,5,27,4,28,7,29,1
2025-01-23,23:52:38,27,6,27,2,28,6,28,8
2025-01-23,23:52:39,27,5,27,3,28,7,28,9
2025-01-23,23:52:40,27,5,27,3,28,8,29,
2025-01-23,23:52:41,27,5,27,4,28,7,28,9
2025-01-23,23:52:42,27,5,27,2,28,6,28,9
2025-01-23,23:52:43,27,3,27,4,28,7,29,
2025-01-23,23:52:44,27,4,27,2,28,6,28,9
2025-01-23,23:52:45,27,5,27,2,28,7,28,9
2025-01-23,23:52:46,27,5,27,3,28,6,28,9
2025-01-23,23:52:47,27,5,27,3,28,7,28,8
2025-01-23,23:52:48,27,5,27,4,28,7,29,
2025-01-23,23:52:49,27,5,27,4,28,7,29,
2025-01-23,23:52:50,27,6,27,2,28,7,29,
2025-01-23,23:52:51,27,4,27,3,28,7,29,
2025-01-23,23:52:52,27,5,27,3,28,7,28,9
2025-01-23,23:52:53,27,5,27,3,28,7,28,6
2025-01-23,23:52:54,27,5,27,3,28,7,28,9
2025-01-23,23:52:55,27,6,27,3,28,7,28,9
2025-01-23,23:52:56,27,5,27,4,28,7,28,9
2025-01-23,23:52:57,27,4,27,2,28,7,29,
2025-01-23,23:52:58,27,5,27,4,28,6,28,8
2025-01-23,23:52:59,27,5,27,4,28,7,29,
2025-01-23,23:53:00,27,6,27,4,28,7,28,9
2025-01-23,23:53:01,27,5,27,3,28,7,28,7
2025-01-23,23:53:02,27,5,27,5,28,7,28,9
2025-01-23,23:53:03,27,4,27,2,28,7,28,9
2025-01-23,23:53:04,27,5,27,4,28,7,29,
2025-01-23,23:53:05,27,7,27,4,28,7,28,9
2025-01-23,23:53:06,27,5,27,4,28,8,29,
2025-01-23,23:53:07,27,3,27,4,28,7,28,9
2025-01-23,23:53:08,27,6,27,4,28,7,28,9
2025-01-23,23:53:09,27,5,27,3,28,5,28,9
2025-01-23,23:53:10,27,5,27,4,28,6,29,
2025-01-23,23:53:11,27,5,27,4,28,7,29,
2025-01-23,23:53:12,27,3,27,4,28,7,28,9
2025-01-23,23:53:13,27,5,27,3,28,8,29,
2025-01-23,23:53:14,27,5,27,3,28,7,29,
2025-01-23,23:53:15,27,5,27,3,28,7,29,
2025-01-23,23:53:16,27,4,27,3,28,7,28,9
2025-01-23,23:53:17,27,6,27,3,28,6,28,8
2025-01-23,23:53:18,27,5,27,3,28,7,29,
2025-01-23,23:53:19,27,4,27,4,28,7,29,
2025-01-23,23:53:20,27,6,27,3,28,7,28,9
2025-01-23,23:53:21,27,6,27,4,28,9,29,1
2025-01-23,23:53:22,27,5,27,2,28,7,29,
2025-01-23,23:53:23,27,6,27,3,28,6,29,
2025-01-23,23:53:24,27,5,27,2,28,8,29,
2025-01-23,23:53:25,27,5,27,3,28,7,29,
2025-01-23,23:53:26,27,5,27,4,28,7,29,
2025-01-23,23:53:27,27,5,27,2,28,7,29,
2025-01-23,23:53:28,27,5,27,4,28,7,28,9
2025-01-23,23:53:29,27,5,27,3,28,7,28,9
2025-01-23,23:53:30,27,5,27,3,28,6,28,9
2025-01-23,23:53:31,27,5,27,1,28,8,29,
2025-01-23,23:53:32,27,5,27,3,28,6,28,9
2025-01-23,23:53:33,27,6,27,3,28,7,29,
2025-01-23,23:53:34,27,5,27,2,28,7,29,
2025-01-23,23:53:35,27,5,27,4,28,8,29,
2025-01-23,23:53:36,27,5,27,3,28,7,28,9
2025-01-23,23:53:37,27,5,27,2,28,6,28,9
2025-01-23,23:53:38,27,6,27,2,28,7,29,
2025-01-23,23:53:39,27,5,27,3,28,7,28,8
2025-01-23,23:53:40,27,5,27,3,28,5,29,
2025-01-23,23:53:41,27,5,27,3,28,5,28,9
2025-01-23,23:53:42,27,5,27,2,28,7,29,
2025-01-23,23:53:43,27,5,27,3,28,7,29,
2025-01-23,23:53:44,27,5,27,2,28,6,28,8
2025-01-23,23:53:45,27,5,27,3,28,8,28,9
2025-01-23,23:53:46,27,5,27,3,28,8,29,
2025-01-23,23:53:47,27,5,27,4,28,7,28,9
2025-01-23,23:53:48,27,5,27,4,28,7,29,
2025-01-23,23:53:49,27,5,27,4,28,8,29,
2025-01-23,23:53:50,27,5,27,3,28,6,29,
2025-01-23,23:53:51,27,4,27,2,28,7,29,2
2025-01-23,23:53:52,27,5,27,2,28,7,28,9
2025-01-23,23:53:53,27,7,27,3,28,7,29,
2025-01-23,23:53:54,27,5,27,2,28,7,29,1
2025-01-23,23:53:55,27,5,27,3,28,7,29,
2025-01-23,23:53:56,27,5,27,3,28,7,29,1
2025-01-23,23:53:57,27,5,27,3,28,7,29,
2025-01-23,23:53:58,27,5,27,3,28,7,28,8
2025-01-23,23:53:59,27,6,27,2,28,6,28,9
2025-01-23,23:54:00,27,6,27,2,28,7,29,
2025-01-23,23:54:01,27,4,27,3,28,7,28,9
2025-01-23,23:54:02,27,5,27,4,28,6,28,9
2025-01-23,23:54:03,27,4,27,2,28,7,29,
2025-01-23,23:54:04,27,6,27,3,28,6,28,8
2025-01-23,23:54:05,27,5,27,3,28,6,29,
2025-01-23,23:54:06,27,4,27,4,28,7,28,9
2025-01-23,23:54:07,27,5,27,2,28,8,28,9
2025-01-23,23:54:08,27,4,27,3,28,7,28,9
2025-01-23,23:54:09,27,5,27,1,28,5,28,9
2025-01-23,23:54:10,27,5,27,4,28,7,28,9
2025-01-23,23:54:11,27,5,27,4,28,8,29,1
2025-01-23,23:54:12,27,5,27,3,28,7,29,1
2025-01-23,23:54:13,27,4,27,3,28,7,28,9
2025-01-23,23:54:14,27,3,27,2,28,7,29,
2025-01-23,23:54:15,27,4,27,3,28,6,28,9
2025-01-23,23:54:16,27,5,27,3,28,7,29,
2025-01-23,23:54:17,27,4,27,3,28,7,29,
2025-01-23,23:54:18,27,5,27,2,28,7,28,9
2025-01-23,23:54:19,27,5,27,3,28,7,29,
2025-01-23,23:54:20,27,6,27,2,28,6,29,
2025-01-23,23:54:21,27,5,27,3,28,7,29,
2025-01-23,23:54:22,27,5,27,3,28,6,29,
2025-01-23,23:54:23,27,5,27,4,28,7,29,
2025-01-23,23:54:24,27,6,27,4,28,7,28,9
2025-01-23,23:54:25,27,5,27,3,28,8,29,1
2025-01-23,23:54:26,27,6,27,4,28,8,28,9
2025-01-23,23:54:27,27,6,27,3,28,7,29,
2025-01-23,23:54:28,27,5,27,3,28,5,28,9
2025-01-23,23:54:29,27,5,27,4,28,8,29,2
2025-01-23,23:54:30,27,5,27,3,28,7,28,9
2025-01-23,23:54:31,27,5,27,3,28,7,29,
2025-01-23,23:54:32,27,5,27,3,28,6,28,9
2025-01-23,23:54:33,27,5,27,3,28,8,28,8
2025-01-23,23:54:34,27,6,27,4,28,7,28,9
2025-01-23,23:54:35,27,4,27,2,28,7,28,9
2025-01-23,23:54:36,27,4,27,3,28,7,29,
2025-01-23,23:54:37,27,5,27,2,28,7,28,8
2025-01-23,23:54:38,27,5,27,2,28,7,29,1
2025-01-23,23:54:39,27,5,27,3,28,5,28,9
2025-01-23,23:54:40,27,4,27,3,28,7,29,
2025-01-23,23:54:41,27,6,27,4,28,7,29,
